"","lags","pvalue"
"1",1,0.0524573690543391
"2",2,0.0461104324420767
"3",3,0.0806815039448435
"4",4,0.0300980964129306
"5",5,0.0413442711762096
"6",6,0.0711879875081073
"7",7,0.00614358518589619
"8",10,0.00527871205311048
"9",14,0.0258633094991328
"10",30,0.0640721802337217
"11",90,1.64815938674678e-10
"12",365,6.9388116363811e-09
