"","lags","pvalue"
"1",1,0.0854613979447802
"2",2,0.00788947826177577
"3",3,0.00807824592687445
"4",4,0.0176158162396413
"5",5,0.00774345013867916
"6",6,0.00911480765062045
"7",7,0.0170377089891087
"8",10,0.0241593900342632
"9",14,0.0215316046085775
"10",30,0.00447581667818142
"11",90,9.38138455808257e-14
"12",365,1.55153667691366e-12
