"","lags","pvalue"
"1",1,0.000190195683436478
"2",2,0.000212174231357332
"3",3,0.000735120661999988
"4",4,0.000413484354419791
"5",5,0.000824389917485235
"6",6,0.0017906870938329
"7",7,0.00281576367832526
"8",10,0.00190013292220004
"9",14,4.99743414084097e-06
"10",30,1.22184995965391e-06
"11",90,5.20665223445738e-05
"12",365,0.00343654662219484
