"","lags","pvalue"
"1",1,0.000800757271644414
"2",2,0.000174437969897356
"3",3,0.000597444500102129
"4",4,0.00117603778149356
"5",5,0.00032597088471531
"6",6,0.000122279172003914
"7",7,0.000277871340299551
"8",10,0.000218304415989912
"9",14,9.98988759501884e-05
"10",30,0.000690399202713743
"11",90,7.00447138068938e-07
"12",365,0.023978370746481
