"","lags","pvalue"
"1",1,0.487917179208841
"2",2,0.49613931443741
"3",3,0.604157551917524
"4",4,0.500424928367275
"5",5,0.0256236004226332
"6",6,0.00931670313729049
"7",7,0.00414034400470031
"8",10,0.00169330280904156
"9",14,0.00605298563540613
"10",30,0.00401920639986264
"11",90,0.00012599834046656
"12",365,0.00474826699687525
