Date,Open,High,Low,Close,Adj Close,Volume
2018-05-02,94.019997,94.639999,93.419998,93.739998,93.739998,448258
2018-05-03,93.820000,94.260002,93.300003,94.099998,94.099998,320608
2018-05-04,94.059998,94.660004,94.040001,94.320000,94.320000,316602
2018-05-07,94.160004,95.000000,94.019997,94.480003,94.480003,351726
2018-05-08,94.820000,97.379997,94.720001,97.080002,97.080002,753119
2018-05-09,97.000000,97.379997,96.220001,97.339996,97.339996,462884
2018-05-10,97.239998,97.820000,96.940002,97.519997,97.519997,255205
2018-05-11,97.300003,97.739998,96.900002,97.099998,97.099998,381816
2018-05-14,96.900002,97.500000,96.879997,97.220001,97.220001,282067
2018-05-15,97.000000,97.660004,96.559998,97.199997,97.199997,313602
2018-05-16,97.000000,97.599998,96.800003,97.459999,97.459999,246452
2018-05-17,97.139999,98.300003,97.040001,98.160004,98.160004,276605
2018-05-18,98.160004,98.620003,97.800003,98.120003,98.120003,358469
2018-05-21,98.120003,98.120003,98.120003,98.120003,98.120003,0
2018-05-22,98.279999,99.059998,97.519997,98.639999,98.639999,386708
2018-05-23,98.339996,98.699997,97.900002,98.519997,98.519997,333519
2018-05-24,98.120003,99.559998,98.120003,98.400002,98.400002,339380
2018-05-25,98.480003,99.760002,98.320000,99.239998,99.239998,372595
2018-05-28,99.379997,99.699997,99.180000,99.239998,99.239998,195469
2018-05-29,98.900002,100.000000,98.779999,99.260002,99.260002,418278
2018-05-30,99.279999,99.980003,98.680000,99.160004,99.160004,310818
2018-05-31,null,null,null,null,null,null
2018-06-01,98.459999,98.980003,97.900002,98.040001,98.040001,395533
