Date,Open,High,Low,Close,Adj Close,Volume
2018-05-02,86.250000,87.800003,85.769997,87.279999,84.165726,3450053
2018-05-03,87.209999,87.220001,85.419998,85.790001,82.728889,3001222
2018-05-04,87.199997,87.199997,85.449997,86.879997,83.779999,4824097
2018-05-07,84.620003,85.910004,84.379997,85.650002,85.650002,3521614
2018-05-08,85.580002,85.889999,85.019997,85.889999,85.889999,2400291
2018-05-09,85.629997,86.220001,85.260002,86.139999,86.139999,2264597
2018-05-10,86.540001,87.389999,86.449997,87.379997,87.379997,2547886
2018-05-11,87.360001,87.790001,86.639999,86.870003,86.870003,2215290
2018-05-14,86.860001,86.900002,86.230003,86.760002,86.760002,1629328
2018-05-15,86.510002,87.720001,86.419998,87.629997,87.629997,2631972
2018-05-16,87.699997,88.709999,87.650002,88.580002,88.580002,2267261
2018-05-17,88.500000,88.980003,88.190002,88.900002,88.900002,1957603
2018-05-18,89.000000,89.309998,88.459999,88.970001,88.970001,3642891
2018-05-21,88.970001,88.970001,88.970001,88.970001,88.970001,0
2018-05-22,89.529999,90.019997,88.809998,89.800003,89.800003,2896995
2018-05-23,89.370003,89.449997,87.199997,87.750000,87.750000,3294233
2018-05-24,88.550003,89.059998,86.589996,87.110001,87.110001,3162486
2018-05-25,87.400002,88.360001,86.889999,87.639999,87.639999,2446596
2018-05-28,87.980003,88.260002,86.529999,86.629997,86.629997,1670341
2018-05-29,86.389999,86.669998,85.050003,85.279999,85.279999,3889925
2018-05-30,85.290001,86.089996,85.019997,85.940002,85.940002,2986291
2018-05-31,null,null,null,null,null,null
2018-06-01,84.889999,85.379997,84.459999,84.930000,84.930000,2462031
