Date,Open,High,Low,Close,Adj Close,Volume
1998-07-27,73.252296,73.252296,72.467796,72.467796,53.822800,443
1998-07-28,null,null,null,null,null,null
1998-07-29,null,null,null,null,null,null
1998-07-30,69.236801,69.236801,69.236801,69.236801,51.423088,111
1998-07-31,null,null,null,null,null,null
1998-08-03,null,null,null,null,null,null
1998-08-04,65.866798,66.467102,65.543602,66.467102,49.365997,1551
1998-08-05,65.059700,65.059700,65.059700,65.059700,48.320705,222
1998-08-06,null,null,null,null,null,null
1998-08-07,66.467102,67.620903,66.467102,65.059700,48.320705,2215
1998-08-10,67.390701,67.390701,66.698196,66.698196,49.537636,18831
1998-08-11,65.636597,65.636597,64.621002,64.621002,47.994873,1551
1998-08-12,64.621002,65.082298,64.621002,65.082298,48.337479,15840
1998-08-13,62.774799,62.774799,62.312599,62.312599,46.280403,1440
1998-08-14,62.774799,62.774799,62.312599,62.312599,46.280403,1994
1998-08-17,null,null,null,null,null,null
1998-08-18,null,null,null,null,null,null
1998-08-19,64.621002,64.621002,64.321297,64.389900,47.823242,4542
1998-08-20,62.890400,62.890400,62.890400,62.890400,46.709534,222
1998-08-21,63.236099,63.236099,63.236099,63.236099,46.966293,222
1998-08-24,63.697399,63.697399,63.697399,63.697399,47.308903,111
1998-08-25,63.005001,63.928600,63.005001,63.928600,47.480621,1218
1998-08-26,64.159698,64.159698,64.159698,64.159698,47.652260,5539
1998-08-27,62.774799,63.236099,62.774799,63.236099,46.966293,775
1998-08-28,63.697399,65.082298,63.697399,63.236099,46.966293,554
1998-08-31,null,null,null,null,null,null
1998-09-01,null,null,null,null,null,null
1998-09-02,63.236099,63.236099,63.236099,63.236099,46.966293,222
1998-09-03,62.774799,62.890400,62.774799,62.890400,46.709534,2326
1998-09-04,63.236099,63.236099,62.774799,62.890400,46.709534,4763
1998-09-07,null,null,null,null,null,null
1998-09-08,null,null,null,null,null,null
1998-09-09,null,null,null,null,null,null
1998-09-10,null,null,null,null,null,null
1998-09-11,null,null,null,null,null,null
1998-09-14,null,null,null,null,null,null
1998-09-15,null,null,null,null,null,null
1998-09-16,null,null,null,null,null,null
1998-09-17,60.697601,60.928600,60.005100,60.466400,44.909206,4763
1998-09-18,55.850601,55.850601,55.850601,60.466400,44.909206,554
1998-09-21,null,null,null,null,null,null
1998-09-22,null,null,null,null,null,null
1998-09-23,51.696999,52.619598,51.696999,52.619598,39.081276,6092
1998-09-24,52.088799,53.081799,52.088799,52.158298,38.738655,3102
1998-09-25,51.696999,51.696999,51.696999,52.158298,38.738655,332
1998-09-28,null,null,null,null,null,null
1998-09-29,53.081799,53.081799,53.081799,53.081799,39.424553,111
1998-09-30,51.004501,51.004501,51.004501,51.004501,37.881718,1662
1998-10-01,50.312099,50.312099,50.312099,50.312099,37.367462,2658
1998-10-02,null,null,null,null,null,null
1998-10-05,null,null,null,null,null,null
1998-10-06,51.234699,51.234699,51.234699,51.234699,38.052692,111
1998-10-07,null,null,null,null,null,null
1998-10-08,null,null,null,null,null,null
1998-10-09,null,null,null,null,null,null
1998-10-12,51.927200,53.034901,51.927200,52.158298,38.738655,3387
1998-10-13,52.619598,53.774200,52.619598,53.543098,39.767170,1772
1998-10-14,54.973999,54.973999,54.973999,54.973999,40.829922,332
1998-10-15,null,null,null,null,null,null
1998-10-16,56.774101,56.866199,56.312801,56.312801,41.824268,1977
1998-10-19,55.850601,55.850601,52.134800,52.389400,38.910305,2142
