Date,Open,High,Low,Close,Adj Close,Volume
2013-07-11,14.336000,14.755200,14.310900,14.713300,12.438320,3899257
2013-07-12,14.688100,15.065400,14.671300,14.755200,12.473742,540935
2013-07-15,14.839000,15.124100,14.713300,15.124100,12.785602,382730
2013-07-16,15.233100,15.509700,15.065400,15.090500,12.757196,289283
2013-07-17,15.300100,15.300100,15.006700,15.216300,12.863545,1223409
2013-07-18,15.258200,15.258200,15.006700,15.174400,12.828124,74734
2013-07-19,15.333700,15.333700,15.145000,15.258200,12.898967,95457
2013-07-22,15.342000,15.342000,15.006700,15.258200,12.898967,87540
2013-07-23,15.304300,15.304300,15.170200,15.258200,12.898967,21748
2013-07-24,15.174400,15.207900,15.090500,15.174400,12.828124,7422
2013-07-25,15.258200,15.258200,15.006700,15.090500,12.757196,46270
2013-07-26,15.174400,15.174400,15.048600,15.048600,12.721776,77370
2013-07-29,15.086300,15.212100,14.880900,15.069600,12.739530,13399
2013-07-30,15.090500,15.245600,14.876700,15.241400,12.884766,23922
2013-07-31,15.249800,15.300100,15.023500,15.216300,12.863545,43462
2013-08-01,15.258200,15.283300,15.090500,15.283300,12.920186,108399
2013-08-02,15.224700,15.300100,15.094700,15.295900,12.930838,8127
2013-08-05,15.291700,15.300100,15.237200,15.241400,12.884766,41507
2013-08-06,15.249800,15.509700,15.249800,15.509700,13.111579,33369
2013-08-07,15.509700,15.509700,15.094700,15.329500,12.959244,50535
2013-08-08,15.300100,15.509700,15.161800,15.300100,12.934388,20342
2013-08-09,15.300100,15.509700,15.090500,15.224700,12.870647,56887
2013-08-12,15.497100,15.505500,15.258200,15.279200,12.916720,113193
2013-08-13,15.291700,15.509700,15.107300,15.421700,13.037187,40185
2013-08-14,15.425900,15.509700,15.161800,15.417500,13.033636,58969
2013-08-15,15.425900,15.455200,14.784500,15.090500,12.757196,29929
2013-08-16,15.098900,15.467800,15.098900,15.295900,12.930838,102494
2013-08-19,15.342000,15.866000,15.258200,15.677400,13.253349,78113
2013-08-20,15.761200,15.912100,15.476200,15.509700,13.111579,42170
2013-08-21,15.677400,15.677400,15.258200,15.425900,13.040737,38022
2013-08-22,15.342000,15.861800,15.342000,15.677400,13.253349,13649
2013-08-23,15.513900,15.920500,15.513900,15.581000,13.171855,8585
2013-08-26,15.832500,15.941500,15.761200,15.761200,13.324193,10424
2013-08-27,15.941500,15.941500,15.652200,15.752800,13.317092,26969
2013-08-28,15.962400,16.255800,15.761200,16.138500,13.643154,35395
2013-08-29,16.348101,16.348101,15.845100,15.845100,13.395121,23862
2013-08-30,16.113300,16.163601,15.719300,15.719300,13.288773,43094
2013-09-02,16.092400,16.180401,15.677400,15.677400,13.253349,25816
2013-09-03,15.811500,15.811500,15.191100,15.342000,12.969810,47928
2013-09-04,15.585200,16.071400,15.216300,15.853400,13.402138,44592
2013-09-05,15.832500,15.924700,15.430100,15.509700,13.111579,21393
2013-09-06,15.509700,15.635500,15.434300,15.635500,13.217929,26720
