"","lags","pvalue"
"1",1,0.000803917104185481
"2",2,0.000175537891436872
"3",3,0.000601029907439821
"4",4,0.00118326162895788
"5",5,0.000329020378872835
"6",6,0.000123801462884821
"7",7,0.00028120761998085
"8",10,0.000222041743619283
"9",14,0.000102466810396606
"10",30,0.000725285608706439
"11",90,1.03209639989998e-06
"12",365,0.0666243803963538
