"","lags","pvalue"
"1",1,0.00126935320401844
"2",2,0.00123610596852886
"3",3,0.00127570595325543
"4",4,0.00315816105368771
"5",5,0.000149652408250045
"6",6,0.000364434344368059
"7",7,0.000419442869746378
"8",10,7.52151659028089e-05
"9",14,0.000107662542305653
"10",30,0.000656427179267394
"11",90,5.60719640718688e-08
"12",365,0.000657336221126847
