"","lags","pvalue"
"1",1,0.488058694832685
"2",2,0.496415051755138
"3",3,0.604501210490428
"4",4,0.500982082205746
"5",5,0.0258067954431729
"6",6,0.00940994469094136
"7",7,0.00419337470020764
"8",10,0.00172487193759163
"9",14,0.00616677415404565
"10",30,0.00421250089813607
"11",90,0.000168727302170657
"12",365,0.0193418214296319
