"","lags","pvalue"
"1",1,0.000825704806659777
"2",2,0.00271593603156106
"3",3,0.0032968745847578
"4",4,0.000506962180649384
"5",5,0.00123903855467766
"6",6,0.00215528584456615
"7",7,0.0037878329113431
"8",10,0.0137423000712943
"9",14,0.0554246208417953
"10",30,0.262562200917374
"11",90,0.572282288064391
"12",365,0.999999708866853
