"","lags","pvalue"
"1",1,0.000904634903530765
"2",2,0.000137871319116356
"3",3,0.000480326694411337
"4",4,0.0012202640863439
"5",5,0.00263973209947987
"6",6,0.00035298330200273
"7",7,0.000552159846950118
"8",10,0.000463779782877705
"9",14,8.15380392182874e-06
"10",30,3.35163801490346e-07
"11",90,5.9245541805808e-09
"12",365,0.000288692487613318
