"","lags","pvalue"
"1",1,0.18398575043794
"2",2,0.249976524323065
"3",3,0.275254851544705
"4",4,0.140159407375918
"5",5,0.00346927863658353
"6",6,0.00718719198855833
"7",7,0.0123015130084269
"8",10,0.00812971138099994
"9",14,0.00903587968610819
"10",30,0.0572822331480102
"11",90,0.0834241239059226
"12",365,0.0295207162130223
